SINOS_direct,D_SINOS_direct,SINOS_pinv,D_SINOS_pinv,SINOS_CG5,D_SINOS_CG5,SINOS_direct_time_ms,D_SINOS_direct_time_ms,SINOS_pinv_time_ms,D_SINOS_pinv_time_ms,SINOS_CG5_time_ms,D_SINOS_CG5_time_ms
5.558833189174238,1.0739574645624848,5.558833189174208,1.0739574645624848,3.9578224266357034,1.0659207522878549,40.27404199587181,47.25816601421684,1.0972089949063957,0.9255830082111061,2.290374948643148,1.526416977867484
6.521005442770294,1.0757170240047003,6.521005442768708,1.0757170240047,3.1103211598658818,1.0667673800342146,38.532250036951154,35.11058405274525,0.8703329949639738,0.835374987218529,1.2147079687565565,1.4429580187425017
7.179153516243312,1.069057782887286,7.179153516243107,1.0690577828872858,3.251446565425595,1.060209240776414,37.33966697473079,26.956207992043346,5.6397090083919466,0.9698750218376517,3.5631670034490526,1.9976249895989895
5.985386494930584,1.069354692657118,5.985386494930721,1.0693546926571178,3.5846706977086784,1.0596394310057022,21.558707987423986,32.84841700224206,3.527832974214107,3.1940829940140247,2.3963749990798533,0.8637910359539092
7.261103251688324,1.0686204628529696,7.261103251689214,1.0686204628529696,4.110208681999284,1.0573148150906426,26.037292031105608,37.347832985688,2.136208990123123,0.9765420109033585,4.243000003043562,2.406209008768201
7.81842013220503,1.0700724388786804,7.818420132207636,1.0700724388786806,2.9550053720128506,1.0600534989372612,43.32349996548146,32.400625001173466,15.175290987826884,9.147665987256914,3.1748749897815287,2.0412089652381837
7.682674258625286,1.0806060177019978,7.68267425862815,1.0806060177019978,3.196018067753646,1.070627636153721,25.328500021714717,21.33783302269876,3.101249982137233,6.0559590347111225,2.378457982558757,2.8915000148117542
5.862364565945328,1.094131458577596,5.862364565945224,1.0941314585775963,3.9463299959108817,1.0846572939642052,25.010791956447065,27.87200000602752,6.5496250172145665,1.2115839635953307,2.9972500051371753,1.0057080071419477
6.1352211680739375,1.0802811000226742,6.135221168074407,1.080281100022675,4.406144738712908,1.07056432915553,36.85487498296425,34.26045901142061,2.5958329788409173,4.085041000507772,1.8525420455262065,1.841292018070817
7.883838674259245,1.07821858900678,7.883838674258094,1.0782185890067792,3.390700774931477,1.069069798808323,29.080000007525086,40.0933749624528,31.61300002830103,23.79750000545755,20.168916962575167,6.732374953571707
8.468695793746742,1.0804332594123582,8.468695793746768,1.080433259412359,3.6481665739386395,1.0706051071939429,34.505249990615994,45.683042029850185,2.5447499938309193,2.0207500201649964,3.884624980855733,1.4494999777525663
5.484615648228669,1.082293978133725,5.484615648228423,1.0822939781337255,3.043162777977504,1.077157986628001,46.06558399973437,29.786375002004206,2.5558750494383276,1.0258749825879931,2.5824999902397394,2.931541996076703
6.489864591831123,1.0712509681922988,6.489864591831722,1.0712509681923,3.867972513849421,1.0615683447959972,22.46387500781566,31.56416700221598,3.624417004175484,0.8984169689938426,0.9362499695271254,1.4100419939495623
7.153742538431982,1.080394740945355,7.15374253843178,1.0803947409453538,3.8460351904551846,1.0687018249568399,31.536999973468482,25.22683300776407,5.174999998416752,2.78570904629305,2.077499986626208,0.92804100131616
5.815864974898422,1.0876815236781292,5.815864974899414,1.0876815236781294,3.329694562849487,1.0789928400824758,43.09612500946969,30.931374989449978,1.02116703055799,4.219833004754037,0.9872919763438404,0.990666972938925
7.810357514589823,1.0735815318961566,7.810357514591975,1.0735815318961572,3.4750058227251053,1.0643455874724665,35.486624983605,34.57725001499057,1.6075409948825836,1.2598750181496143,1.0479590273462236,0.855624966789037
7.188484767787199,1.0689853622138665,7.188484767789646,1.0689853622138672,3.1953042165032923,1.0600457914677033,38.835000013932586,30.550000024959445,0.9492080425843596,0.9269590373151004,1.3759580324403942,1.3929589767940342
6.030547133971225,1.0879595557261115,6.030547133971193,1.0879595557261121,3.9199079503090752,1.078815719588813,36.530125013086945,41.03183397091925,3.21649998659268,1.4562919968739152,0.9372909553349018,0.906708010006696
6.985939492944975,1.047015434603279,6.985939492949123,1.0470154346032785,3.472456373043167,1.0440946221516163,29.669666953850538,33.390208962373435,0.9967500227503479,1.386667019687593,1.0052910074591637,0.7122089737094939
9.217467330295582,1.0638757036760342,9.217467330295102,1.063875703676035,3.5462198472376967,1.0531813744242688,20.131749974098057,33.665374969132245,4.582250025123358,1.7750419792719185,2.2224169806577265,0.8084170403890312
6.8914512801607914,1.0819318661392625,6.891451280162342,1.081931866139262,3.505454668935337,1.0720697035102775,28.515249956399202,28.920000011567026,10.162167018279433,4.750334017444402,1.5218330081552267,0.9050830267369747
6.368359244494024,1.070280995192786,6.368359244493918,1.0702809951927854,2.967494888594904,1.0615020339523333,37.88962500402704,45.81220797263086,1.3829169911332428,0.9217089973390102,3.4777919645421207,2.6645829784683883
7.040741149314046,1.0722025952799565,7.0407411493149485,1.0722025952799568,3.874321026572639,1.0627194794489194,50.17170897917822,45.19916698336601,1.0099589708261192,0.8853329927660525,1.0400000028312206,1.7571249627508223
7.2386360412257265,1.0753198593286202,7.238636041225539,1.0753198593286213,3.518192690805983,1.0673908899890976,38.857415958773345,27.90729101980105,5.180749983992428,5.983084032777697,1.8137499573640525,1.0438329773023725
6.8414953521729664,1.0791908628215274,6.8414953521732,1.0791908628215265,4.063958723906119,1.0686773379862105,26.226416986901313,26.41162503277883,1.1292079580016434,2.6861250516958535,1.2070420198142529,0.8994589443318546
8.26152505277432,1.0723907424652277,8.261525052776506,1.072390742465228,3.295069903222185,1.061790458514358,29.184625018388033,42.517750000115484,3.8035829784348607,1.1243330081924796,1.0156669886782765,3.627833037171513
7.91921251570394,1.0823150165501128,7.919212515704445,1.0823150165501134,3.6915936500473845,1.0723399534871154,26.97633404750377,35.42587498668581,1.0620839893817902,3.0029999907128513,2.2456669830717146,3.349666018038988
6.4858802510626345,1.080589457320059,6.48588025106449,1.0805894573200594,3.554613247560087,1.0706566918561764,23.085332999471575,48.66562498500571,3.0031249625608325,1.0373329860158265,2.1342079853639007,1.2909580254927278
7.126348190992227,1.0848279852031513,7.126348190990678,1.08482798520315,3.011142535762671,1.0753462737661816,24.980416987091303,23.780332994647324,1.114457962103188,1.9259999971836805,3.8204159936867654,1.1879169614985585
6.714469092819283,1.0798531379072316,6.714469092821768,1.0798531379072323,3.806182543340106,1.069830029082508,31.298707996029407,24.381665978580713,2.735292015131563,1.260708027984947,0.9665830293670297,3.714499995112419
5.7862068430937175,1.087727864579715,5.786206843093619,1.0877278645797144,3.580005735331727,1.077619144872948,31.992292031645775,25.551832979544997,0.9648749837651849,0.9250830044038594,1.9275420345366001,8.974333992227912
5.66097442545671,1.0806150371403827,5.660974425456694,1.0806150371403829,3.3556496351467446,1.0700830955111043,31.401125015690923,54.87491603707895,1.152832992374897,4.2808750295080245,2.7060419670306146,1.3526660040952265
7.401671922079054,1.0692833699165085,7.401671922083419,1.0692833699165085,4.031927178232908,1.0599215372613702,60.97187497653067,39.4717919989489,3.197041980456561,0.9000420104712248,1.633040956221521,2.5382909807376564
6.454033362894463,1.0910958706176852,6.454033362894498,1.0910958706176852,3.3847537205875144,1.0823472456249679,28.726124961394817,36.65374999400228,3.2592079951427877,1.174874952994287,0.9803340071812272,0.8600830333307385
6.753801311215772,1.0805215113986677,6.7538013112156845,1.0805215113986668,3.6915105328445605,1.0705679387902447,28.270167007576674,42.09970898227766,1.3261670246720314,0.9258750360459089,0.9985000360757113,1.4802920049987733
6.662337752482883,1.0806027931072415,6.6623377524828165,1.0806027931072406,3.38703891981531,1.0710777292468852,47.28008300298825,35.902458999771625,1.4580840361304581,2.650999987963587,2.203500014729798,1.0815829737111926
9.698447717548452,1.0711286645986455,9.698447717554762,1.071128664598645,3.3215706656018096,1.062359835010021,33.43337500700727,26.048291008919477,0.9872909868136048,3.9146659546531737,2.6674579712562263,1.075000036507845
6.549482738444026,1.0736519200468961,6.5494827384448255,1.073651920046897,3.3101264348523056,1.0658352193225342,36.431999993510544,25.517958973068744,3.9628329686820507,0.9881670121103525,0.9757499792613089,1.0767090134322643
6.083598343304465,1.082643145378023,6.0835983433064404,1.0826431453780228,4.101548707439138,1.0732280289991598,35.86645901668817,35.00983398407698,1.5554169658571482,0.9390420163981616,0.9441250003874302,0.8240409661084414
5.344455976771569,1.0851754033929548,5.344455976771845,1.0851754033929537,3.5991135978501942,1.0764645261509485,35.26158403838053,39.592667017132044,2.924167027231306,1.1856249766424298,2.6677909772843122,1.0983750107698143
6.295760939708521,1.082872209851627,6.295760939708004,1.0828722098516272,2.941101364730746,1.0749598147481285,44.220915995538235,48.309207952115685,5.600665987003595,0.9154579602181911,1.1912499903701246,2.464667020831257
